booking_id,hotel_name,city,country,hotel_type,room_type,booking_date,check_in_date,check_out_date,length_of_stay,num_guests,room_rate,total_revenue,customer_segment,booking_channel,is_cancelled,rating,adr,revpar,year,month,month_name,quarter,weekday,is_weekend,year_month,revenue_segment,stay_segment,occupancy_rate,cancellation_rate
BK014258,Resort Hotel Berlin,Berlin,DE,Resort,Double,2023-04-25,2023-05-14,2023-05-15,1,2,184.03,184.03,Solo,Expedia,1,,184.03,184.03,2023,5,May,2,Sunday,True,2023-05,Low,Short (1-2),1.0,1.0
BK014259,Budget Hotel Barcelona,Barcelona,ES,Budget,Standard,2024-06-15,2024-06-29,2024-07-01,2,3,88.79,177.58,Family,Trivago,0,3.5,88.79,88.79,2024,6,June,2,Saturday,True,2024-06,Low,Short (1-2),1.0,0.0
BK014260,Budget Hotel Singapore,Singapore,SG,Budget,Deluxe,2023-05-03,2023-05-24,2023-05-31,7,3,85.04,595.28,Business,Agoda,0,3.9,85.04,85.04,2023,5,May,2,Wednesday,False,2023-05,High,Long (6-10),1.0,0.0
BK014261,Airport Hotel Sydney,Sydney,AU,Airport,Double,2023-04-27,2023-10-11,2023-10-16,5,3,166.42,832.1,Couple,Direct,1,,166.42,166.42,2023,10,October,4,Wednesday,False,2023-10,High,Medium (3-5),1.0,1.0
BK014262,Budget Hotel Sydney,Sydney,AU,Budget,Standard,2024-02-17,2024-05-28,2024-05-30,2,3,80.05,160.09,Leisure,Expedia,0,4.0,80.05,80.05,2024,5,May,2,Tuesday,False,2024-05,Low,Short (1-2),1.0,0.0
BK014263,Resort Hotel Rome,Rome,IT,Resort,Double,2024-05-29,2024-08-10,2024-08-13,3,1,297.45,892.36,Solo,Direct,1,,297.45,297.45,2024,8,August,3,Saturday,True,2024-08,High,Medium (3-5),1.0,1.0
BK014264,Resort Hotel Toronto,Toronto,CA,Resort,Deluxe,2024-11-08,2025-03-18,2025-03-22,4,2,311.53,1246.12,Leisure,Booking.com,0,3.9,311.53,311.53,2025,3,March,1,Tuesday,False,2025-03,Very High,Medium (3-5),1.0,0.0
BK014265,Luxury Hotel Rome,Rome,IT,Luxury,Double,2024-04-21,2024-08-18,2024-08-19,1,2,466.43,466.43,Solo,Agoda,0,5.0,466.43,466.43,2024,8,August,3,Sunday,True,2024-08,Medium,Short (1-2),1.0,0.0
BK014266,Airport Hotel Rome,Rome,IT,Airport,Deluxe,2024-09-29,2024-12-12,2024-12-14,2,3,127.61,255.22,Solo,Trivago,0,3.8,127.61,127.61,2024,12,December,4,Thursday,False,2024-12,Medium,Short (1-2),1.0,0.0
BK014267,Budget Hotel Rome,Rome,IT,Budget,Double,2023-10-28,2024-04-09,2024-04-13,4,2,82.21,328.83,Family,Expedia,0,2.1,82.21,82.21,2024,4,April,2,Tuesday,False,2024-04,Medium,Medium (3-5),1.0,0.0
BK014268,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Standard,2024-12-23,2025-03-04,2025-03-11,7,2,92.69,648.86,Leisure,Booking.com,0,4.8,92.69,92.69,2025,3,March,1,Tuesday,False,2025-03,High,Long (6-10),1.0,0.0
BK014269,Business Hotel Rome,Rome,IT,Business,Single,2024-03-11,2024-09-01,2024-09-02,1,3,125.07,125.07,Business,Hotels.com,1,,125.07,125.07,2024,9,September,3,Sunday,True,2024-09,Low,Short (1-2),1.0,1.0
BK014270,Budget Hotel Sydney,Sydney,AU,Budget,Standard,2023-02-06,2023-02-26,2023-03-02,4,1,84.06,336.24,Couple,Trivago,0,4.9,84.06,84.06,2023,2,February,1,Sunday,True,2023-02,Medium,Medium (3-5),1.0,0.0
BK014271,Budget Hotel Paris,Paris,FR,Budget,Double,2023-11-29,2024-04-25,2024-04-26,1,3,108.84,108.84,Solo,Booking.com,0,3.0,108.84,108.84,2024,4,April,2,Thursday,False,2024-04,Low,Short (1-2),1.0,0.0
BK014272,Airport Hotel New York,New York,US,Airport,Twin,2023-07-23,2023-08-14,2023-08-17,3,1,323.56,970.67,Business,Booking.com,1,,323.56,323.56,2023,8,August,3,Monday,False,2023-08,High,Medium (3-5),1.0,1.0
BK014273,Budget Hotel Barcelona,Barcelona,ES,Budget,Single,2024-11-04,2024-12-31,2025-01-03,3,2,79.9,239.7,Solo,Direct,1,,79.9,79.9,2024,12,December,4,Tuesday,False,2024-12,Medium,Medium (3-5),1.0,1.0
BK014274,Business Hotel Tokyo,Tokyo,JP,Business,Standard,2023-04-19,2023-07-29,2023-08-08,10,2,152.11,1521.08,Family,Direct,0,4.4,152.11,152.11,2023,7,July,3,Saturday,True,2023-07,Very High,Long (6-10),1.0,0.0
BK014275,Business Hotel Barcelona,Barcelona,ES,Business,Deluxe,2023-01-07,2023-05-20,2023-05-21,1,3,111.3,111.3,Couple,Agoda,0,4.0,111.3,111.3,2023,5,May,2,Saturday,True,2023-05,Low,Short (1-2),1.0,0.0
BK014276,Budget Hotel London,London,GB,Budget,Suite,2024-01-24,2024-01-28,2024-01-30,2,3,91.93,183.85,Couple,Booking.com,0,4.5,91.93,91.93,2024,1,January,1,Sunday,True,2024-01,Low,Short (1-2),1.0,0.0
BK014277,Budget Hotel Rome,Rome,IT,Budget,Double,2024-11-18,2024-11-23,2024-11-26,3,1,83.52,250.55,Leisure,Booking.com,0,4.5,83.52,83.52,2024,11,November,4,Saturday,True,2024-11,Medium,Medium (3-5),1.0,0.0
BK014278,Budget Hotel Rome,Rome,IT,Budget,Twin,2024-11-12,2025-04-13,2025-04-20,7,1,77.36,541.53,Business,Agoda,0,4.2,77.36,77.36,2025,4,April,2,Sunday,True,2025-04,High,Long (6-10),1.0,0.0
BK014279,Luxury Hotel Rome,Rome,IT,Luxury,Twin,2024-12-16,2025-03-08,2025-03-09,1,3,353.99,353.99,Business,Trivago,0,5.0,353.99,353.99,2025,3,March,1,Saturday,True,2025-03,Medium,Short (1-2),1.0,0.0
BK014280,Business Hotel Amsterdam,Amsterdam,NL,Business,Standard,2024-11-30,2024-12-29,2024-12-30,1,3,211.76,211.76,Business,Expedia,0,4.8,211.76,211.76,2024,12,December,4,Sunday,True,2024-12,Medium,Short (1-2),1.0,0.0
BK014281,Boutique Hotel Sydney,Sydney,AU,Boutique,Standard,2023-09-11,2024-02-03,2024-02-05,2,2,173.91,347.82,Leisure,Trivago,0,3.5,173.91,173.91,2024,2,February,1,Saturday,True,2024-02,Medium,Short (1-2),1.0,0.0
BK014282,Resort Hotel Tokyo,Tokyo,JP,Resort,Standard,2023-03-27,2023-07-07,2023-07-14,7,3,413.46,2894.19,Business,Booking.com,0,3.0,413.46,413.46,2023,7,July,3,Friday,False,2023-07,Very High,Long (6-10),1.0,0.0
BK014283,Luxury Hotel Dubai,Dubai,AE,Luxury,Standard,2023-10-23,2024-03-03,2024-03-06,3,2,583.62,1750.86,Couple,Trivago,1,,583.62,583.62,2024,3,March,1,Sunday,True,2024-03,Very High,Medium (3-5),1.0,1.0
BK014284,Resort Hotel Paris,Paris,FR,Resort,Single,2023-12-20,2024-05-21,2024-05-25,4,2,327.45,1309.8,Business,Agoda,0,5.0,327.45,327.45,2024,5,May,2,Tuesday,False,2024-05,Very High,Medium (3-5),1.0,0.0
BK014285,Business Hotel Amsterdam,Amsterdam,NL,Business,Twin,2024-07-10,2024-11-19,2024-11-24,5,2,116.3,581.5,Couple,Booking.com,1,,116.3,116.3,2024,11,November,4,Tuesday,False,2024-11,High,Medium (3-5),1.0,1.0
BK014286,Business Hotel London,London,GB,Business,Single,2024-04-08,2024-08-04,2024-08-06,2,3,257.0,514.01,Couple,Booking.com,0,1.8,257.0,257.0,2024,8,August,3,Sunday,True,2024-08,High,Short (1-2),1.0,0.0
BK014287,Airport Hotel Dubai,Dubai,AE,Airport,Standard,2024-02-21,2024-07-21,2024-07-22,1,2,312.41,312.41,Business,Booking.com,0,4.7,312.41,312.41,2024,7,July,3,Sunday,True,2024-07,Medium,Short (1-2),1.0,0.0
BK014288,Luxury Hotel Singapore,Singapore,SG,Luxury,Double,2024-11-21,2025-03-22,2025-03-24,2,4,432.19,864.38,Business,Hotels.com,0,4.5,432.19,432.19,2025,3,March,1,Saturday,True,2025-03,High,Short (1-2),1.0,0.0
BK014289,Luxury Hotel Paris,Paris,FR,Luxury,Double,2024-09-23,2024-12-28,2024-12-29,1,3,569.98,569.98,Family,Agoda,0,4.5,569.98,569.98,2024,12,December,4,Saturday,True,2024-12,High,Short (1-2),1.0,0.0
BK014290,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Standard,2024-02-16,2024-03-09,2024-03-13,4,3,131.81,527.24,Solo,Expedia,0,4.6,131.81,131.81,2024,3,March,1,Saturday,True,2024-03,High,Medium (3-5),1.0,0.0
BK014291,Luxury Hotel Sydney,Sydney,AU,Luxury,Standard,2023-06-20,2023-06-23,2023-06-24,1,4,623.05,623.05,Business,Agoda,0,3.5,623.05,623.05,2023,6,June,2,Friday,False,2023-06,High,Short (1-2),1.0,0.0
BK014292,Resort Hotel Singapore,Singapore,SG,Resort,Deluxe,2023-06-15,2023-10-10,2023-10-14,4,1,299.08,1196.31,Couple,Trivago,0,4.5,299.08,299.08,2023,10,October,4,Tuesday,False,2023-10,Very High,Medium (3-5),1.0,0.0
BK014293,Airport Hotel Barcelona,Barcelona,ES,Airport,Suite,2024-10-30,2025-04-07,2025-04-09,2,3,113.98,227.96,Leisure,Agoda,0,4.0,113.98,113.98,2025,4,April,2,Monday,False,2025-04,Medium,Short (1-2),1.0,0.0
BK014294,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Standard,2024-01-11,2024-04-08,2024-04-18,10,3,145.27,1452.75,Business,Trivago,0,2.6,145.27,145.27,2024,4,April,2,Monday,False,2024-04,Very High,Long (6-10),1.0,0.0
BK014295,Luxury Hotel Amsterdam,Amsterdam,NL,Luxury,Twin,2024-03-30,2024-07-14,2024-07-17,3,2,430.04,1290.13,Couple,Agoda,1,,430.04,430.04,2024,7,July,3,Sunday,True,2024-07,Very High,Medium (3-5),1.0,1.0
BK014296,Business Hotel New York,New York,US,Business,Single,2023-06-05,2023-10-21,2023-10-22,1,1,219.18,219.18,Business,Agoda,1,,219.18,219.18,2023,10,October,4,Saturday,True,2023-10,Medium,Short (1-2),1.0,1.0
BK014297,Airport Hotel Barcelona,Barcelona,ES,Airport,Twin,2024-04-04,2024-09-03,2024-09-04,1,4,130.49,130.49,Leisure,Trivago,0,4.7,130.49,130.49,2024,9,September,3,Tuesday,False,2024-09,Low,Short (1-2),1.0,0.0
BK014298,Resort Hotel Sydney,Sydney,AU,Resort,Single,2024-02-10,2024-02-25,2024-02-26,1,4,306.07,306.07,Couple,Trivago,0,4.9,306.07,306.07,2024,2,February,1,Sunday,True,2024-02,Medium,Short (1-2),1.0,0.0
BK014299,Resort Hotel Tokyo,Tokyo,JP,Resort,Twin,2023-03-25,2023-08-21,2023-08-24,3,2,354.95,1064.84,Solo,Expedia,0,5.0,354.95,354.95,2023,8,August,3,Monday,False,2023-08,Very High,Medium (3-5),1.0,0.0
BK014300,Business Hotel Paris,Paris,FR,Business,Double,2024-02-08,2024-02-14,2024-02-17,3,2,188.69,566.06,Solo,Trivago,0,4.4,188.69,188.69,2024,2,February,1,Wednesday,False,2024-02,High,Medium (3-5),1.0,0.0
BK014301,Boutique Hotel Barcelona,Barcelona,ES,Boutique,Deluxe,2024-09-13,2025-02-16,2025-02-19,3,2,86.12,258.35,Leisure,Direct,0,5.0,86.12,86.12,2025,2,February,1,Sunday,True,2025-02,Medium,Medium (3-5),1.0,0.0
BK014302,Boutique Hotel Berlin,Berlin,DE,Boutique,Standard,2023-02-10,2023-06-17,2023-06-19,2,2,107.19,214.37,Couple,Booking.com,0,4.5,107.19,107.19,2023,6,June,2,Saturday,True,2023-06,Medium,Short (1-2),1.0,0.0
BK014303,Business Hotel Dubai,Dubai,AE,Business,Double,2024-10-19,2025-02-04,2025-02-07,3,2,170.51,511.52,Business,Direct,0,3.9,170.51,170.51,2025,2,February,1,Tuesday,False,2025-02,High,Medium (3-5),1.0,0.0
BK014304,Boutique Hotel Rome,Rome,IT,Boutique,Suite,2024-11-24,2025-03-12,2025-03-16,4,2,153.92,615.69,Business,Agoda,1,,153.92,153.92,2025,3,March,1,Wednesday,False,2025-03,High,Medium (3-5),1.0,1.0
BK014305,Business Hotel Amsterdam,Amsterdam,NL,Business,Double,2023-06-24,2023-07-31,2023-08-01,1,1,225.57,225.57,Family,Booking.com,0,2.5,225.57,225.57,2023,7,July,3,Monday,False,2023-07,Medium,Short (1-2),1.0,0.0
BK014306,Luxury Hotel Paris,Paris,FR,Luxury,Deluxe,2024-07-23,2024-08-21,2024-08-25,4,2,681.97,2727.87,Solo,Booking.com,0,3.7,681.97,681.97,2024,8,August,3,Wednesday,False,2024-08,Very High,Medium (3-5),1.0,0.0
BK014307,Airport Hotel Rome,Rome,IT,Airport,Double,2023-02-07,2023-07-28,2023-07-30,2,2,133.42,266.85,Leisure,Agoda,0,3.8,133.42,133.42,2023,7,July,3,Friday,False,2023-07,Medium,Short (1-2),1.0,0.0
BK014308,Resort Hotel Tokyo,Tokyo,JP,Resort,Deluxe,2023-06-01,2023-07-27,2023-07-30,3,4,393.19,1179.56,Solo,Booking.com,0,5.0,393.19,393.19,2023,7,July,3,Thursday,False,2023-07,Very High,Medium (3-5),1.0,0.0
BK014309,Resort Hotel Barcelona,Barcelona,ES,Resort,Deluxe,2024-11-19,2025-02-18,2025-02-19,1,2,152.7,152.7,Couple,Expedia,0,4.9,152.7,152.7,2025,2,February,1,Tuesday,False,2025-02,Low,Short (1-2),1.0,0.0
BK014310,Business Hotel London,London,GB,Business,Suite,2023-10-26,2024-01-26,2024-01-28,2,1,130.66,261.32,Family,Agoda,0,4.9,130.66,130.66,2024,1,January,1,Friday,False,2024-01,Medium,Short (1-2),1.0,0.0
BK014311,Luxury Hotel New York,New York,US,Luxury,Double,2023-12-04,2024-02-12,2024-02-13,1,1,355.83,355.83,Family,Booking.com,0,4.0,355.83,355.83,2024,2,February,1,Monday,False,2024-02,Medium,Short (1-2),1.0,0.0
BK014312,Boutique Hotel London,London,GB,Boutique,Double,2023-09-21,2023-12-23,2023-12-24,1,2,278.51,278.51,Business,Trivago,0,3.3,278.51,278.51,2023,12,December,4,Saturday,True,2023-12,Medium,Short (1-2),1.0,0.0
BK014313,Resort Hotel Rome,Rome,IT,Resort,Single,2024-08-22,2024-12-27,2024-12-29,2,3,305.99,611.98,Solo,Booking.com,1,,305.99,305.99,2024,12,December,4,Friday,False,2024-12,High,Short (1-2),1.0,1.0
BK014314,Luxury Hotel Sydney,Sydney,AU,Luxury,Twin,2023-09-10,2023-11-22,2023-11-25,3,4,410.58,1231.74,Leisure,Expedia,0,3.3,410.58,410.58,2023,11,November,4,Wednesday,False,2023-11,Very High,Medium (3-5),1.0,0.0
BK014315,Resort Hotel Sydney,Sydney,AU,Resort,Double,2023-08-18,2023-08-25,2023-08-28,3,2,406.29,1218.86,Solo,Trivago,0,3.8,406.29,406.29,2023,8,August,3,Friday,False,2023-08,Very High,Medium (3-5),1.0,0.0
BK014316,Budget Hotel Sydney,Sydney,AU,Budget,Single,2023-09-22,2024-02-06,2024-02-07,1,3,97.7,97.7,Leisure,Booking.com,0,3.9,97.7,97.7,2024,2,February,1,Tuesday,False,2024-02,Low,Short (1-2),1.0,0.0
BK014317,Budget Hotel Toronto,Toronto,CA,Budget,Standard,2023-08-21,2023-10-24,2023-10-26,2,2,53.23,106.47,Family,Booking.com,0,3.3,53.23,53.23,2023,10,October,4,Tuesday,False,2023-10,Low,Short (1-2),1.0,0.0
BK014318,Resort Hotel Berlin,Berlin,DE,Resort,Single,2023-10-22,2024-03-10,2024-03-13,3,2,198.42,595.27,Leisure,Trivago,0,5.0,198.42,198.42,2024,3,March,1,Sunday,True,2024-03,High,Medium (3-5),1.0,0.0
BK014319,Airport Hotel Dubai,Dubai,AE,Airport,Standard,2024-12-11,2025-02-04,2025-02-06,2,3,188.92,377.84,Business,Trivago,0,4.1,188.92,188.92,2025,2,February,1,Tuesday,False,2025-02,Medium,Short (1-2),1.0,0.0
BK014320,Airport Hotel Toronto,Toronto,CA,Airport,Single,2024-03-25,2024-07-06,2024-07-08,2,4,204.56,409.12,Business,Trivago,0,3.4,204.56,204.56,2024,7,July,3,Saturday,True,2024-07,Medium,Short (1-2),1.0,0.0
BK014321,Budget Hotel Berlin,Berlin,DE,Budget,Suite,2024-05-04,2024-06-03,2024-06-05,2,4,90.36,180.73,Leisure,Booking.com,0,2.5,90.36,90.36,2024,6,June,2,Monday,False,2024-06,Low,Short (1-2),1.0,0.0
BK014322,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Twin,2023-04-01,2023-07-12,2023-07-15,3,2,155.0,464.99,Couple,Expedia,0,4.2,155.0,155.0,2023,7,July,3,Wednesday,False,2023-07,Medium,Medium (3-5),1.0,0.0
BK014323,Airport Hotel London,London,GB,Airport,Double,2023-10-21,2024-01-18,2024-01-25,7,4,186.01,1302.07,Leisure,Direct,0,4.5,186.01,186.01,2024,1,January,1,Thursday,False,2024-01,Very High,Long (6-10),1.0,0.0
BK014324,Airport Hotel Sydney,Sydney,AU,Airport,Single,2024-01-27,2024-04-05,2024-04-12,7,2,179.72,1258.05,Couple,Hotels.com,1,,179.72,179.72,2024,4,April,2,Friday,False,2024-04,Very High,Long (6-10),1.0,1.0
BK014325,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Suite,2023-12-27,2024-02-16,2024-02-17,1,3,147.2,147.2,Family,Expedia,0,3.0,147.2,147.2,2024,2,February,1,Friday,False,2024-02,Low,Short (1-2),1.0,0.0
BK014326,Airport Hotel Rome,Rome,IT,Airport,Single,2023-05-31,2023-09-01,2023-09-02,1,3,129.9,129.9,Couple,Expedia,0,5.0,129.9,129.9,2023,9,September,3,Friday,False,2023-09,Low,Short (1-2),1.0,0.0
BK014327,Airport Hotel Rome,Rome,IT,Airport,Suite,2023-01-29,2023-06-13,2023-06-18,5,2,160.42,802.12,Business,Booking.com,1,,160.42,160.42,2023,6,June,2,Tuesday,False,2023-06,High,Medium (3-5),1.0,1.0
BK014328,Business Hotel Singapore,Singapore,SG,Business,Standard,2024-08-22,2024-12-25,2024-12-29,4,3,253.97,1015.86,Family,Trivago,0,3.4,253.97,253.97,2024,12,December,4,Wednesday,False,2024-12,Very High,Medium (3-5),1.0,0.0
BK014329,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Deluxe,2023-11-15,2023-12-06,2023-12-09,3,1,106.06,318.18,Business,Agoda,0,4.4,106.06,106.06,2023,12,December,4,Wednesday,False,2023-12,Medium,Medium (3-5),1.0,0.0
BK014330,Airport Hotel Singapore,Singapore,SG,Airport,Single,2023-09-04,2023-09-30,2023-10-10,10,2,150.83,1508.35,Couple,Trivago,1,,150.83,150.83,2023,9,September,3,Saturday,True,2023-09,Very High,Long (6-10),1.0,1.0
BK014331,Luxury Hotel New York,New York,US,Luxury,Standard,2024-06-30,2024-09-13,2024-09-17,4,4,629.8,2519.21,Solo,Direct,0,3.8,629.8,629.8,2024,9,September,3,Friday,False,2024-09,Very High,Medium (3-5),1.0,0.0
BK014332,Resort Hotel Dubai,Dubai,AE,Resort,Standard,2023-12-19,2024-03-03,2024-03-05,2,3,450.63,901.25,Business,Hotels.com,0,5.0,450.63,450.63,2024,3,March,1,Sunday,True,2024-03,High,Short (1-2),1.0,0.0
BK014333,Airport Hotel Paris,Paris,FR,Airport,Twin,2024-02-13,2024-03-24,2024-03-26,2,2,173.15,346.3,Business,Booking.com,0,4.9,173.15,173.15,2024,3,March,1,Sunday,True,2024-03,Medium,Short (1-2),1.0,0.0
BK014334,Budget Hotel London,London,GB,Budget,Standard,2024-04-20,2024-06-07,2024-06-11,4,3,130.94,523.74,Leisure,Expedia,0,4.6,130.94,130.94,2024,6,June,2,Friday,False,2024-06,High,Medium (3-5),1.0,0.0
BK014335,Budget Hotel London,London,GB,Budget,Deluxe,2023-07-27,2023-10-21,2023-10-31,10,1,89.13,891.31,Leisure,Booking.com,0,4.3,89.13,89.13,2023,10,October,4,Saturday,True,2023-10,High,Long (6-10),1.0,0.0
BK014336,Luxury Hotel Sydney,Sydney,AU,Luxury,Suite,2024-03-29,2024-08-18,2024-08-21,3,2,541.96,1625.88,Couple,Trivago,1,,541.96,541.96,2024,8,August,3,Sunday,True,2024-08,Very High,Medium (3-5),1.0,1.0
BK014337,Business Hotel Tokyo,Tokyo,JP,Business,Single,2023-10-04,2024-03-13,2024-03-18,5,3,174.76,873.79,Leisure,Booking.com,1,,174.76,174.76,2024,3,March,1,Wednesday,False,2024-03,High,Medium (3-5),1.0,1.0
BK014338,Budget Hotel New York,New York,US,Budget,Standard,2023-04-07,2023-05-09,2023-05-12,3,1,119.03,357.08,Couple,Booking.com,0,5.0,119.03,119.03,2023,5,May,2,Tuesday,False,2023-05,Medium,Medium (3-5),1.0,0.0
BK014339,Resort Hotel Dubai,Dubai,AE,Resort,Suite,2023-01-11,2023-01-21,2023-01-24,3,2,346.79,1040.37,Family,Agoda,0,4.7,346.79,346.79,2023,1,January,1,Saturday,True,2023-01,Very High,Medium (3-5),1.0,0.0
BK014340,Resort Hotel London,London,GB,Resort,Twin,2024-09-22,2025-01-20,2025-01-21,1,3,345.83,345.83,Couple,Trivago,0,5.0,345.83,345.83,2025,1,January,1,Monday,False,2025-01,Medium,Short (1-2),1.0,0.0
BK014341,Budget Hotel Barcelona,Barcelona,ES,Budget,Double,2023-10-16,2024-03-31,2024-04-07,7,1,58.73,411.11,Leisure,Trivago,0,4.3,58.73,58.73,2024,3,March,1,Sunday,True,2024-03,Medium,Long (6-10),1.0,0.0
BK014342,Airport Hotel Toronto,Toronto,CA,Airport,Deluxe,2023-04-01,2023-09-06,2023-09-07,1,1,162.02,162.02,Solo,Expedia,0,2.7,162.02,162.02,2023,9,September,3,Wednesday,False,2023-09,Low,Short (1-2),1.0,0.0
BK014343,Boutique Hotel Dubai,Dubai,AE,Boutique,Double,2023-02-09,2023-05-06,2023-05-08,2,1,235.59,471.19,Couple,Booking.com,0,4.3,235.59,235.59,2023,5,May,2,Saturday,True,2023-05,Medium,Short (1-2),1.0,0.0
BK014344,Airport Hotel Tokyo,Tokyo,JP,Airport,Double,2023-01-13,2023-05-14,2023-05-16,2,3,130.69,261.38,Solo,Trivago,1,,130.69,130.69,2023,5,May,2,Sunday,True,2023-05,Medium,Short (1-2),1.0,1.0
BK014345,Budget Hotel Dubai,Dubai,AE,Budget,Suite,2024-04-02,2024-08-25,2024-08-29,4,3,195.79,783.16,Business,Expedia,0,4.2,195.79,195.79,2024,8,August,3,Sunday,True,2024-08,High,Medium (3-5),1.0,0.0
BK014346,Budget Hotel Amsterdam,Amsterdam,NL,Budget,Double,2024-01-01,2024-05-11,2024-05-12,1,3,91.14,91.14,Leisure,Booking.com,1,,91.14,91.14,2024,5,May,2,Saturday,True,2024-05,Low,Short (1-2),1.0,1.0
BK014347,Airport Hotel Rome,Rome,IT,Airport,Deluxe,2023-11-06,2024-04-24,2024-05-01,7,2,126.87,888.08,Solo,Direct,0,4.1,126.87,126.87,2024,4,April,2,Wednesday,False,2024-04,High,Long (6-10),1.0,0.0
BK014348,Business Hotel Dubai,Dubai,AE,Business,Twin,2024-11-15,2025-02-16,2025-02-20,4,1,175.07,700.27,Business,Trivago,0,3.2,175.07,175.07,2025,2,February,1,Sunday,True,2025-02,High,Medium (3-5),1.0,0.0
BK014349,Boutique Hotel Berlin,Berlin,DE,Boutique,Single,2023-05-13,2023-08-07,2023-08-17,10,1,143.16,1431.59,Family,Booking.com,1,,143.16,143.16,2023,8,August,3,Monday,False,2023-08,Very High,Long (6-10),1.0,1.0
BK014350,Business Hotel Tokyo,Tokyo,JP,Business,Twin,2024-06-11,2024-06-17,2024-06-21,4,2,181.37,725.47,Leisure,Trivago,0,4.6,181.37,181.37,2024,6,June,2,Monday,False,2024-06,High,Medium (3-5),1.0,0.0
BK014351,Budget Hotel Paris,Paris,FR,Budget,Twin,2023-11-11,2024-03-01,2024-03-04,3,2,106.16,318.47,Solo,Expedia,0,4.4,106.16,106.16,2024,3,March,1,Friday,False,2024-03,Medium,Medium (3-5),1.0,0.0
BK014352,Boutique Hotel Tokyo,Tokyo,JP,Boutique,Single,2023-11-23,2024-03-27,2024-04-01,5,2,149.47,747.34,Leisure,Expedia,1,,149.47,149.47,2024,3,March,1,Wednesday,False,2024-03,High,Medium (3-5),1.0,1.0
BK014353,Business Hotel Rome,Rome,IT,Business,Double,2024-12-19,2025-04-01,2025-04-03,2,3,108.4,216.8,Leisure,Trivago,0,3.4,108.4,108.4,2025,4,April,2,Tuesday,False,2025-04,Medium,Short (1-2),1.0,0.0
BK014354,Luxury Hotel Toronto,Toronto,CA,Luxury,Standard,2024-01-04,2024-06-21,2024-06-22,1,3,474.76,474.76,Couple,Booking.com,0,5.0,474.76,474.76,2024,6,June,2,Friday,False,2024-06,Medium,Short (1-2),1.0,0.0
BK014355,Business Hotel Amsterdam,Amsterdam,NL,Business,Single,2023-06-17,2023-09-09,2023-09-12,3,3,134.3,402.89,Family,Booking.com,0,3.9,134.3,134.3,2023,9,September,3,Saturday,True,2023-09,Medium,Medium (3-5),1.0,0.0
BK014356,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Deluxe,2023-08-22,2024-02-01,2024-02-03,2,2,228.24,456.48,Couple,Trivago,0,3.8,228.24,228.24,2024,2,February,1,Thursday,False,2024-02,Medium,Short (1-2),1.0,0.0
BK014357,Luxury Hotel London,London,GB,Luxury,Deluxe,2024-09-15,2024-10-28,2024-11-01,4,1,490.3,1961.21,Leisure,Direct,0,4.7,490.3,490.3,2024,10,October,4,Monday,False,2024-10,Very High,Medium (3-5),1.0,0.0
BK014358,Airport Hotel Sydney,Sydney,AU,Airport,Twin,2023-03-10,2023-04-17,2023-04-19,2,2,113.63,227.27,Family,Hotels.com,0,3.6,113.63,113.63,2023,4,April,2,Monday,False,2023-04,Medium,Short (1-2),1.0,0.0
BK014359,Airport Hotel Paris,Paris,FR,Airport,Deluxe,2023-10-31,2024-01-12,2024-01-17,5,4,151.18,755.9,Solo,Hotels.com,0,4.6,151.18,151.18,2024,1,January,1,Friday,False,2024-01,High,Medium (3-5),1.0,0.0
BK014360,Airport Hotel Amsterdam,Amsterdam,NL,Airport,Single,2024-02-12,2024-06-02,2024-06-04,2,1,225.17,450.33,Leisure,Direct,0,5.0,225.17,225.17,2024,6,June,2,Sunday,True,2024-06,Medium,Short (1-2),1.0,0.0
BK014361,Resort Hotel Amsterdam,Amsterdam,NL,Resort,Deluxe,2023-09-03,2023-11-19,2023-11-26,7,3,195.07,1365.52,Leisure,Booking.com,0,3.6,195.07,195.07,2023,11,November,4,Sunday,True,2023-11,Very High,Long (6-10),1.0,0.0
BK014362,Boutique Hotel Sydney,Sydney,AU,Boutique,Standard,2023-07-31,2024-01-07,2024-01-09,2,2,181.49,362.98,Couple,Booking.com,0,4.4,181.49,181.49,2024,1,January,1,Sunday,True,2024-01,Medium,Short (1-2),1.0,0.0
BK014363,Resort Hotel Dubai,Dubai,AE,Resort,Double,2023-10-13,2023-12-31,2024-01-05,5,4,674.59,3372.97,Family,Trivago,0,5.0,674.59,674.59,2023,12,December,4,Sunday,True,2023-12,Very High,Medium (3-5),1.0,0.0
BK014364,Resort Hotel Sydney,Sydney,AU,Resort,Double,2023-04-15,2023-07-10,2023-07-14,4,1,199.6,798.41,Family,Agoda,1,,199.6,199.6,2023,7,July,3,Monday,False,2023-07,High,Medium (3-5),1.0,1.0
BK014365,Boutique Hotel New York,New York,US,Boutique,Standard,2024-03-09,2024-08-16,2024-08-18,2,2,336.44,672.88,Leisure,Booking.com,0,3.8,336.44,336.44,2024,8,August,3,Friday,False,2024-08,High,Short (1-2),1.0,0.0
